P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,Theta0,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23
-0.47620326,-0.438267,1.790998,0.6352129,0.69258624,1.2314068,0.14641552,1.6608071,1.4333367,1.925277,4.5574904e-09,4.010409e-09,0.11493545,1.6543468,1.311018,-0.6057656,0.0,-1.0161036,1.4786571,1.1888375,-4.0,-2.9999998,-6.301667,3.2617749e-09,-0.29002386,-0.16310123,0.30843055,0.13889539,0.12708063,1.2602916,-0.3963233,0.29112703,0.35145125,0.34132758,1.2525112e-08,3.873378e-09,-0.011909455,-1.4849588,-0.014578432,-0.6118439,1.8630029e-09,-0.024807282,0.35611475,0.2138395,-0.12369468,0.37997717,-0.7388382,0.0,1.0235991,1.0231575,0.96375024,0.9737021,1.0039816,0.99477565,0.9708842,0.95003265,0.9660631,1.0083215,1.0192506,1.0083219,1.02,1.0499996,1.0366933,1.0438155,1.0471171,1.0499997,1.0393465,1.0447148,1.0499998,1.0499997,1.0499998,1.002658,-11.040894,-11.323866,-7.2389193,-12.183332,-13.01733,-14.887818,-20.714802,-19.807451,-9.218808,-11.910861,-2.8656874,-2.4973433,3.8889647e-09,1.8116891,10.7057,9.792096,14.3992,15.944059,8.6114235,9.090034,16.587732,22.230322,10.008119,4.2941513
-0.50163853,-0.5121492,1.7062714,0.62443346,0.5939031,1.2580152,0.39550668,1.419401,1.6235673,1.5736305,0.0,4.352629e-10,0.19841816,1.7647675,1.4410329,-0.74913615,0.0,-0.80384636,1.789667,1.225678,-4.0,-2.9999998,-6.6,0.0,-0.353936,-0.2459917,0.32241678,0.14955005,0.13848694,1.2645794,-0.39998087,0.30685735,0.33503473,0.37290365,7.213652e-09,0.0,0.047723725,-1.3536546,0.017122254,-0.63377154,0.0,-0.022166101,0.304205,0.22029631,-0.05595915,0.38921082,-0.6525048,0.0,1.0361814,1.035512,0.96772224,0.979624,1.0101525,1.0001562,0.9717772,0.950027,0.9690105,1.0104032,1.0199614,1.0091773,1.02,1.0499998,1.0378886,1.0456339,1.0480201,1.0499997,1.0415235,1.0453993,1.0499998,1.0499997,1.0499998,1.0055073,-9.764739,-9.93914,-6.9519114,-11.56917,-11.7551,-14.004137,-21.35377,-19.442513,-9.196094,-10.980216,-2.8352008,-2.274831,2.9724836e-09,1.4100168,10.07969,9.235735,13.682088,15.1053295,8.050831,8.87227,15.823106,21.49528,9.982799,4.01116
-0.2758838,-0.37441468,1.6237051,0.66763353,0.6258698,1.1096712,0.36249176,1.3894924,1.6649325,1.7052318,0.0,3.0590892e-09,0.22181119,1.8869283,1.2450548,-0.5724417,3.0241012e-09,-0.9686519,1.6761572,1.0264219,-4.0,-2.9999995,-6.6,0.0,-0.38402224,-0.24243166,0.3640524,0.121865734,0.13082825,1.2612092,-0.35192966,0.3114953,0.32583323,0.37593323,8.279264e-09,3.8881005e-09,0.17175566,-1.3960811,-0.038722724,-0.6009955,0.0,-0.019745784,0.34899816,0.22073938,-0.09756692,0.37965736,-0.6849492,2.6679634e-09,1.049718,1.0495129,0.96777785,0.9933343,1.0220923,1.0131371,0.96803004,0.95,0.9738158,1.0178351,1.0231355,1.0134012,1.02,1.05,1.0373372,1.0438792,1.0470985,1.05,1.039511,1.0447146,1.05,1.0499998,1.05,1.00461,-11.315354,-11.450745,-6.9874706,-12.597971,-12.878647,-14.410648,-21.399933,-19.642744,-9.558542,-11.508253,-2.9506671,-2.3646846,2.034217e-09,1.4640607,10.724141,9.74309,14.355887,15.856585,8.67675,9.474501,16.562624,22.220982,10.48036,4.4281306
-0.14262491,-0.25332475,1.5003607,0.608258,0.6806503,1.1966848,0.4213613,1.3866326,1.5635635,1.5981392,4.6780406e-09,1.9235016e-09,0.46366572,1.7947003,1.1664326,-0.6955816,6.4678787e-09,-0.95138836,1.5450242,1.1016476,-4.0,-2.9999998,-6.5952,4.3168664e-09,-0.35980237,-0.2996088,0.2990102,0.14721945,0.12131907,1.2804155,-0.3689576,0.30318362,0.32925567,0.38318786,1.3002455e-09,0.0,0.17765589,-1.2825289,-0.047957554,-0.6306818,2.402872e-09,-0.016142491,0.34004027,0.23308015,0.039006934,0.3894068,-0.6472112,1.683414e-09,1.05,1.05,0.97709394,0.9895789,1.0224355,1.0085418,0.9680808,0.95,0.9741331,1.0162573,1.022388,1.0129473,1.02,1.05,1.0400203,1.0460656,1.0480835,1.05,1.0408555,1.0450594,1.05,1.05,1.05,1.0113115,-11.981126,-12.162621,-6.3402195,-12.502687,-13.3582115,-14.712664,-21.601465,-19.628788,-9.150514,-11.497535,-2.660365,-2.2242482,6.3752235e-09,2.1147337,11.534036,10.50722,15.113513,16.614609,9.3597145,9.936971,17.323627,22.9934,10.853879,5.1526155
-0.19718283,-0.25805092,1.7644756,0.73255473,0.6985313,1.2256999,0.38326606,1.4537376,1.4000199,1.567663,6.3319803e-09,2.6175975e-09,0.28750652,1.7380215,1.1913679,-0.7180366,8.634239e-09,-1.213111,1.7315179,1.1644855,-4.0,-2.9999998,-6.5954084,0.0,-0.39393687,-0.3310961,0.36368853,0.1366208,0.12395833,1.2546372,-0.3935104,0.31392783,0.3455433,0.3931875,7.793188e-09,5.0246717e-11,0.10516907,-1.4294814,-0.021841165,-0.6245577,0.0,-0.015130717,0.31903845,0.2246374,-0.10930064,0.38212392,-0.6909541,0.0,1.0495223,1.0497745,0.9659464,0.9892722,1.0217547,1.0127167,0.9703054,0.95003605,0.9712258,1.0164285,1.021554,1.0110844,1.02,1.05,1.0370111,1.044354,1.0473385,1.05,1.0404203,1.0449934,1.05,1.0499998,1.05,1.0026226,-12.592937,-12.864195,-7.419284,-13.41914,-13.927474,-15.206811,-21.915453,-20.065115,-9.46623,-11.801397,-2.7868404,-2.412413,1.229769e-08,2.0401936,11.411192,10.423254,15.171812,16.769024,9.022433,9.612662,17.37645,23.038776,10.594528,4.696054
-0.35937524,-0.42750847,1.546905,0.71613836,0.64691114,1.3044069,0.33174267,1.470449,1.4000199,1.8711147,0.0,0.0,0.0808475,1.5826395,1.3657105,-0.61423945,0.0,-1.3359944,1.7574725,1.050035,-3.9999998,-2.999999,-5.9684286,1.5988648e-09,-0.34674865,-0.25813976,0.30048642,0.13266926,0.13731119,1.2946231,-0.36677945,0.3350301,0.29453433,0.33149803,2.7090012e-09,6.8455935e-11,0.26937908,-1.2792208,0.024371088,-0.61390257,3.6819876e-09,-0.014514074,0.34259132,0.24476956,-0.032993883,0.3858874,-0.63676524,2.4402738e-09,1.0496739,1.0499977,0.97834045,0.9938424,1.0218959,1.0090472,0.970208,0.95,0.97751874,1.0188591,1.0243053,1.0149325,1.02,1.05,1.0386589,1.045126,1.0476947,1.05,1.0401571,1.0446396,1.05,1.0499998,1.05,1.0120898,-11.344835,-11.482644,-6.4363422,-12.433223,-13.097617,-15.075522,-21.247759,-19.647047,-9.030592,-11.908598,-2.7429848,-2.5330098,1.6155243e-09,2.041997,11.0476465,10.008943,14.877615,16.497063,8.412487,8.832809,17.111362,22.730175,9.661347,4.804475
-0.5494915,-0.43150258,1.7320349,0.6756508,0.68481874,1.1015708,0.2229483,1.5572462,1.5583639,1.884509,8.555144e-09,7.1844757e-09,0.5329739,1.7071037,1.1097232,-0.6286101,3.1957625e-09,-0.9822644,1.6699549,1.0845985,-4.0,-2.9999998,-6.523072,1.5079678e-09,-0.36821443,-0.28116494,0.36445642,0.13948475,0.11929165,1.2894722,-0.3780564,0.33071065,0.2953684,0.36593133,6.7908763e-09,0.0,0.1827438,-1.2815049,0.0022487752,-0.6193806,7.862299e-09,-0.021584116,0.3178781,0.21945038,-0.04956563,0.3876219,-0.6206566,6.6581367e-09,1.0496328,1.0497506,0.96932304,0.99118173,1.0228673,1.0075316,0.9710162,0.9500287,0.9750848,1.0166587,1.0229332,1.0134163,1.02,1.05,1.0380929,1.0453818,1.0478686,1.05,1.0410776,1.0452698,1.05,1.05,1.05,1.0063924,-10.107359,-10.331261,-6.4262896,-11.65768,-12.122329,-13.742981,-20.335705,-19.135582,-8.895023,-11.150076,-2.5091004,-2.1254745,3.6758483e-09,2.2680802,11.52957,10.4825945,15.114301,16.618593,9.194717,9.778001,17.338942,23.00922,10.715487,5.1314836
-0.37514895,-0.30435622,1.5540345,0.6088471,0.6168933,1.1226717,0.23425318,1.588843,1.5227629,1.949827,0.0,0.0,0.13729379,1.6558816,1.162921,-0.6134282,0.0,-1.0992253,1.6031462,1.1621066,-4.0,-2.9999998,-6.116585,0.0,-0.2016056,-0.15566671,0.34457165,0.12712333,0.11325097,1.2752239,-0.382188,0.30616456,0.31428653,0.3616592,2.4017692e-09,1.9025803e-10,0.21820764,-1.2575731,0.06448467,-0.611239,0.0,-0.029295402,0.33346066,0.2508617,-0.067013204,0.38702786,-0.63150805,2.8817952e-09,1.0412799,1.0415106,0.97064334,0.9886884,1.0180987,1.0050898,0.96884835,0.9500241,0.9740211,1.0153366,1.0237478,1.0140897,1.02,1.05,1.0377315,1.0450625,1.0477935,1.05,1.0402889,1.0445886,1.05,1.05,1.05,1.0092047,-11.271959,-11.463167,-6.3834515,-12.130785,-12.922737,-14.532654,-21.039474,-19.751875,-9.1425495,-11.779624,-2.750964,-2.4781668,8.2203744e-10,2.021875,11.171168,10.105148,14.877647,16.402214,8.657153,9.020391,17.037323,22.735731,9.887544,4.9032555
-0.12729442,-0.28742582,1.471422,0.6647901,0.59530294,1.148826,0.28995782,1.5064112,1.6820486,1.7383362,0.0,0.0,0.4954848,1.8875761,1.1295252,-0.7485112,1.6914904e-09,-1.2650208,1.4852852,1.2799908,-4.0,-3.0,-6.6,0.0,-0.35060698,-0.26386246,0.31879544,0.147585,0.1157066,1.2601396,-0.3795718,0.32066852,0.3168657,0.3544562,7.35867e-09,0.0,0.18471105,-1.3207388,-0.026732303,-0.6061374,9.63375e-09,-0.018058836,0.35523093,0.24632856,-0.051971167,0.3825722,-0.6930095,6.4984262e-09,1.05,1.0494142,0.97398955,0.9902509,1.0250329,1.0159472,0.9691214,0.95,0.9748488,1.0203266,1.0236533,1.0144218,1.02,1.05,1.0383214,1.0445435,1.0473796,1.05,1.0395247,1.0444198,1.05,1.0499998,1.05,1.0085214,-12.010475,-12.191738,-6.0553927,-12.721131,-13.107305,-14.659018,-21.125154,-19.676775,-9.304858,-11.529403,-2.6121328,-2.244483,0.0,2.3351374,12.240039,11.102212,15.99908,17.576807,9.733458,10.084876,18.176262,23.890192,10.966471,5.730834
-0.51245224,-0.506776,1.7999748,0.6536949,0.60301733,1.2289419,0.36748767,1.4917209,1.5289658,1.6979374,1.0987669e-08,1.5655159e-09,0.1816393,1.864904,1.359673,-0.56625473,4.3746828e-10,-1.138656,1.7565333,1.1772442,-4.0,-2.9999998,-6.6,4.6878754e-09,-0.2979306,-0.24074738,0.29752848,0.14814867,0.124690406,1.2746713,-0.364458,0.28952563,0.3059282,0.3706178,4.718989e-09,2.16949e-09,0.18198572,-1.3068154,0.031798273,-0.6312628,5.2794813e-10,-0.013864338,0.3629918,0.23195556,-0.043191016,0.38576797,-0.6587968,9.408891e-10,1.0463325,1.046409,0.9768526,0.9885963,1.0201086,1.0080842,0.9660344,0.95001084,0.9751269,1.0163733,1.02339,1.0136234,1.02,1.05,1.0384227,1.0450876,1.0476886,1.05,1.0398008,1.0446467,1.05,1.05,1.05,1.0113546,-10.415174,-10.54838,-7.1821613,-11.918219,-12.1318245,-14.251126,-21.610079,-19.824629,-9.255909,-11.303183,-2.9240549,-2.349644,4.199952e-09,1.3965545,10.478771,9.5210495,14.245535,15.816328,8.3172865,9.086892,16.422058,22.064234,10.167032,4.155606
-0.36910486,-0.46074873,1.7585044,0.6987706,0.6050713,1.1649878,0.097713634,1.6491731,1.713615,1.8041058,0.0,0.0,0.073594116,1.5915154,1.3493259,-0.5521065,4.4659973e-09,-1.3016633,1.5560688,1.024009,-3.9999998,-2.9999983,-5.992714,0.0,-0.3696326,-0.27995294,0.32964674,0.121573314,0.1270893,1.2911586,-0.38162398,0.34380665,0.35446355,0.3653006,0.0,2.0977557e-09,0.20120133,-1.3348703,-0.020356355,-0.6222061,1.22122765e-08,-0.013421051,0.32330486,0.25274858,-0.034126714,0.38573545,-0.6668314,7.705986e-09,1.0498916,1.0498381,0.9725423,0.992939,1.0214372,1.0066147,0.97322834,0.95,0.9732601,1.0160879,1.0225025,1.0128226,1.02,1.0499998,1.0385488,1.0452294,1.0477029,1.05,1.040591,1.0447141,1.05,1.0499997,1.05,1.0082481,-11.249399,-11.31053,-7.2879763,-12.64396,-12.807255,-14.52333,-20.178267,-19.489912,-9.660593,-11.604542,-2.8089626,-2.5517302,0.0,1.9849085,10.947215,10.009049,14.809412,16.46929,8.622993,8.988037,17.020699,22.653418,9.80637,4.491078
-0.40651327,-0.45327222,1.5432765,0.64132196,0.671606,1.2821895,0.08382313,1.6629641,1.5399241,1.8521036,5.7286026e-10,1.8359423e-09,0.45520386,1.6591103,1.0029329,-0.6233532,8.3076956e-10,-0.8576562,1.4863837,1.1844621,-4.0,-3.0,-6.30336,0.0,-0.3678984,-0.2850449,0.3451272,0.14063117,0.1121656,1.2576075,-0.35812116,0.30871576,0.34983099,0.39984012,9.403556e-09,1.1474639e-08,0.14063643,-1.3568798,-0.025338419,-0.61771923,1.1436612e-08,-0.010434393,0.3414134,0.24161059,-0.087735966,0.38191292,-0.7063985,1.1387735e-08,1.049759,1.0496199,0.96917874,0.9895956,1.0235243,1.0124756,0.9685052,0.95,0.9717895,1.0167674,1.0219795,1.0126467,1.02,1.0499998,1.0375416,1.0444491,1.047321,1.05,1.03982,1.0446155,1.05,1.05,1.05,1.005473,-10.486855,-10.65073,-5.8419495,-11.62556,-12.43191,-14.47858,-19.629936,-18.97816,-8.720261,-11.385262,-2.4913764,-2.2041464,5.7160854e-10,2.3641815,11.643782,10.544285,15.123222,16.596684,9.200374,9.568237,17.346975,23.016768,10.448271,5.363179
-0.4306175,-0.4325307,1.5262257,0.7095257,0.59928095,1.3523092,0.34891498,1.4771696,1.6854491,1.7604564,1.583457e-09,7.3351263e-09,0.16647464,1.8312361,1.2607592,-0.5854541,0.0,-1.2665716,1.6392862,1.2606235,-4.0,-2.9999998,-6.5038223,0.0,-0.36672583,-0.27994365,0.30892214,0.12830988,0.114664644,1.2985371,-0.38442937,0.32606834,0.3239106,0.34233767,0.0,6.8862738e-09,0.20836999,-1.2836465,-0.011164673,-0.60783905,1.1118144e-08,-0.008466557,0.30049378,0.22600129,-0.0139282495,0.3873617,-0.6161963,6.386727e-09,1.0494382,1.0497793,0.97602034,0.9933414,1.0236644,1.0073016,0.97041774,0.95,0.9751688,1.0177275,1.0230956,1.0137709,1.02,1.0499998,1.0389743,1.0455855,1.0478648,1.05,1.0415393,1.0453693,1.05,1.0499998,1.05,1.0104407,-11.027552,-11.271225,-6.401597,-12.49706,-12.720982,-15.081908,-21.68713,-19.99235,-9.473223,-11.777468,-2.8976598,-2.4659889,9.928942e-10,1.7642635,11.175227,10.117238,14.972775,16.576677,8.765317,9.292769,17.181608,22.824614,10.276773,4.8836517
0.04544604,-0.14765525,1.6660546,0.61997235,0.5749603,1.3066664,0.26116943,1.4066651,1.6807909,1.5686212,0.0,0.0,0.46941552,1.7979671,0.92844397,-0.7136512,8.8447333e-10,-1.3071045,1.5766829,1.2404399,-4.0,-2.9999998,-6.599076,1.2703896e-08,-0.36622357,-0.27062672,0.29959482,0.14999484,0.11720937,1.271424,-0.3826677,0.29834926,0.35687813,0.34685293,6.0477854e-09,5.3511857e-09,0.07712713,-1.3660988,0.015392616,-0.6016979,8.50147e-09,-0.01430643,0.33915278,0.21703018,-0.09732476,0.38233924,-0.69146776,0.0,1.0432447,1.043335,0.9721896,0.98368347,1.0189586,1.0078086,0.96869576,0.95001996,0.97028667,1.0159272,1.0213356,1.0112355,1.02,1.05,1.037333,1.0443207,1.0473471,1.0499998,1.0400093,1.0449276,1.05,1.05,1.05,1.0067664,-13.277647,-13.496675,-6.9517827,-13.415693,-13.897009,-15.701325,-20.843794,-19.45515,-9.606817,-11.8644,-2.623542,-2.3383489,1.4541179e-08,2.5480561,12.518999,11.342598,16.240513,17.907057,9.827091,10.205599,18.495369,24.163404,11.036974,5.6266336
-0.14624041,-0.17019463,1.6634765,0.66362613,0.6669999,1.145529,0.35722566,1.4983581,1.4346728,1.6904291,2.554536e-09,4.227221e-09,0.43799788,1.801681,0.9599042,-0.5810193,9.128481e-09,-1.1444844,1.6448243,1.0325384,-4.0,-3.0,-6.6,1.8120706e-09,-0.37196514,-0.27291054,0.3318659,0.13603877,0.13972999,1.2756284,-0.3701844,0.2997295,0.31999236,0.3860059,3.3339262e-09,0.0,0.1307263,-1.3157634,-0.042249132,-0.63949,0.0,-0.021324389,0.3629231,0.22416353,-0.0005428493,0.38745016,-0.6690949,0.0,1.0498769,1.05,0.97293204,0.9914466,1.0201232,1.0085427,0.9677555,0.95001173,0.974188,1.015738,1.0225215,1.0128437,1.02,1.05,1.0391399,1.0455244,1.0478655,1.05,1.0401309,1.044871,1.05,1.0499998,1.05,1.008591,-12.733056,-12.963512,-6.8470306,-13.07657,-13.812027,-15.025604,-21.744993,-20.043375,-9.29913,-11.826788,-2.7086885,-2.3146868,9.885907e-09,2.218444,11.927034,10.81465,15.573042,17.15207,9.504811,10.079295,17.802397,23.483414,10.972515,5.2176037
-0.5336541,-0.6347146,1.519299,0.6253359,0.63497436,1.3175802,0.100618035,1.6284227,1.7383399,1.9377382,9.654164e-10,3.4658014e-09,0.25034118,1.8486502,1.2897278,-0.6909312,0.0,-0.97089744,1.8099537,1.1110449,-3.9999998,-2.999999,-6.5777864,0.0,-0.39107707,-0.28687707,0.36276615,0.14723125,0.13623996,1.2840422,-0.35398632,0.31162083,0.32984164,0.3761708,8.493662e-09,7.93457e-10,0.15085095,-1.3822895,0.014283314,-0.61705774,0.0,-0.016717639,0.33825988,0.2216139,-0.113904804,0.3823172,-0.6727828,0.0,1.0499187,1.05,0.967944,0.98864174,1.0203379,1.0070366,0.9691624,0.95,0.9723566,1.0152856,1.0222126,1.0121171,1.02,1.05,1.036911,1.0442659,1.0473374,1.05,1.0399635,1.0448455,1.05,1.0499998,1.05,1.0047505,-9.788934,-9.952494,-6.110471,-11.501844,-12.0380125,-14.485262,-19.923264,-19.166475,-9.1259365,-11.528154,-2.8422656,-2.3239741,0.0,1.5974418,10.803694,9.814375,14.428123,15.920358,8.51948,9.297181,16.597443,22.271194,10.322416,4.7744274
-0.27692038,-0.5250546,1.596686,0.711838,0.59549356,1.0964384,0.1869712,1.6509808,1.5347544,1.7709763,8.296788e-09,8.958459e-09,0.3668491,1.8703315,0.96007186,-0.59700984,1.3835132e-09,-0.9940582,1.749134,1.1641303,-4.0,-3.0,-6.461335,2.5776923e-09,-0.35660952,-0.25284997,0.36333594,0.14687292,0.118851446,1.2606244,-0.36814675,0.33666497,0.2979838,0.33357587,4.9696265e-09,3.8317145e-09,0.27571714,-1.3233391,-0.024451079,-0.6032157,1.8188684e-08,-0.019155899,0.34250903,0.2544415,-0.09224899,0.38103688,-0.67821306,8.730769e-09,1.0494632,1.0493559,0.9686744,0.99047077,1.0255241,1.017209,0.97004455,0.95,0.9756022,1.0219475,1.0243288,1.0152019,1.02,1.05,1.0374238,1.0441413,1.0472196,1.0499998,1.0395235,1.0443345,1.05,1.0499998,1.05,1.0053921,-10.552566,-10.698033,-6.189893,-11.989472,-12.181086,-13.823743,-20.530186,-19.431509,-8.971401,-11.132034,-2.667752,-2.226123,8.70055e-09,1.88156,11.423461,10.249124,14.922216,16.483406,8.805351,9.395497,17.170614,22.821438,10.357865,5.110196
-0.33218354,-0.4805792,1.6275421,0.6063961,0.70677674,1.2405353,0.14396425,1.6718668,1.4249825,1.9196413,0.0,0.0,0.15247689,1.5923702,1.4996364,-0.63041633,0.0,-1.1969516,1.5561366,1.0627239,-4.0,-3.0,-6.1628594,3.2719374e-09,-0.1892274,-0.05367562,0.35364094,0.14492506,0.1385423,1.2221106,-0.39716166,0.2830846,0.2951346,0.3749432,9.455949e-09,5.1032005e-09,-0.016384631,-1.4263363,0.08001147,-0.6080173,0.0,-0.022803584,0.30385926,0.23540936,-0.2168116,0.3809139,-0.71837527,0.0,1.010392,1.0107505,0.95554554,0.9668215,0.9942655,0.9928348,0.9712334,0.9502048,0.96569234,1.0043375,1.0187694,1.0080916,1.02,1.0499958,1.034702,1.0436794,1.0471836,1.0499996,1.0403047,1.0447971,1.0499998,1.0499994,1.0499996,0.9986535,-11.222155,-11.31222,-6.721237,-12.025657,-13.144164,-14.934576,-20.715109,-19.776785,-9.065926,-11.892879,-2.7679486,-2.46937,0.0,1.9950529,10.811075,9.934825,14.691026,16.216583,8.676393,9.117309,16.82556,22.53319,9.988475,4.55622
-0.19885379,-0.22652829,1.4675204,0.63368523,0.70999855,1.1287153,0.43130982,1.4097104,1.523077,1.7042105,6.1172245e-09,3.5957097e-09,0.48058736,1.6081368,0.94852984,-0.56397915,5.545497e-09,-0.80786675,1.6219608,1.1248425,-3.9999998,-2.9999988,-6.6,4.0035246e-09,-0.37091944,-0.25588036,0.3688816,0.12512773,0.1388787,1.2855583,-0.396716,0.32613048,0.33729708,0.34067366,3.8729606e-09,0.0,0.14857365,-1.3542954,0.032016605,-0.62706214,0.0,-0.013961412,0.31675905,0.20800182,-0.10828018,0.38454294,-0.6300511,1.0762214e-09,1.0497408,1.0499934,0.9674429,0.9921644,1.0209078,1.0088171,0.9712757,0.95,0.9730044,1.017518,1.0229636,1.0128251,1.02,1.05,1.0369834,1.0446999,1.0475552,1.05,1.0408232,1.0452845,1.05,1.0499998,1.05,1.0047605,-11.907407,-12.141253,-6.128793,-12.541856,-13.407508,-14.601519,-21.794266,-19.769806,-9.06429,-11.574281,-2.578692,-2.2479963,3.7156342e-09,2.3551536,11.640606,10.524647,15.069447,16.522717,9.255674,9.839472,17.292747,22.964933,10.791382,5.2796383
-0.3861608,-0.62387,1.5948136,0.73997456,0.6797171,1.259963,0.182851,1.6425953,1.590536,1.6934819,6.5716503e-09,5.6504605e-09,0.5271386,1.7692932,1.3357859,-0.74547863,0.0,-0.8862759,1.4892839,1.1176878,-3.9999998,-2.999999,-6.5723653,9.2613694e-10,-0.39678246,-0.32106975,0.34436607,0.14682952,0.11200131,1.2884984,-0.36875167,0.28871977,0.3370349,0.3795676,3.4469665e-09,2.6902258e-09,0.10588795,-1.4237874,-0.017554006,-0.6295108,4.518032e-09,0.0011998452,0.31621176,0.21488234,-0.11287299,0.38142005,-0.68497825,1.0907113e-08,1.0496964,1.0498075,0.96893287,0.98795635,1.0231324,1.0061977,0.96704066,0.95003057,0.97157985,1.0150552,1.0215971,1.0115962,1.02,1.0499997,1.0371641,1.0443639,1.0472653,1.05,1.0405346,1.0451742,1.05,1.0499997,1.05,1.0043279,-10.202795,-10.312246,-6.161785,-11.8973465,-12.185297,-14.127899,-20.420162,-19.359499,-8.951898,-11.097408,-2.572777,-2.1209424,2.9625595e-09,2.1080651,11.267633,10.355059,14.857033,16.343277,9.264119,9.863795,17.047018,22.711506,10.800053,5.00935
-0.27325886,-0.40712154,1.5761722,0.5968767,0.6779229,1.3442869,0.26921788,1.4119085,1.5297973,1.7096206,4.071653e-09,5.506277e-10,0.19140454,1.7472824,1.403781,-0.70147496,0.0,-0.67000395,1.6006751,1.0307444,-4.0,-3.0,-6.5960884,0.0,-0.3783314,-0.27127194,0.35254276,0.14013605,0.11406188,1.2563852,-0.36737245,0.29764292,0.33435673,0.33108124,1.1957795e-08,0.0,0.13541074,-1.4048052,-0.01115809,-0.62427473,2.878368e-09,-0.00961237,0.33551648,0.21188903,-0.12584986,0.3802118,-0.6794411,0.0,1.0477,1.0477084,0.9670887,0.988447,1.0240649,1.0156913,0.966664,0.9500251,0.9723675,1.0205687,1.023066,1.0132179,1.02,1.05,1.0367467,1.0440043,1.04714,1.05,1.039958,1.0449613,1.05,1.0499998,1.05,1.0032213,-11.3455925,-11.468127,-6.9531517,-12.257172,-13.177624,-15.259674,-20.727386,-19.303095,-9.270952,-11.821995,-2.9478765,-2.3772657,0.0,1.442305,10.188286,9.400464,13.739655,15.088499,8.478409,9.317361,15.873501,21.553179,10.363119,4.113498
-0.39498955,-0.45106488,1.4799732,0.71637934,0.6053373,1.3533167,0.19057469,1.5838051,1.6341376,1.9128168,0.0,4.995197e-09,0.17105684,1.8906407,0.9948786,-0.7020179,2.1220445e-09,-1.1368922,1.5452584,1.2343875,-4.0,-2.9999998,-6.2548327,5.286515e-09,-0.37348554,-0.26418668,0.30585587,0.12664889,0.13385604,1.281781,-0.37197557,0.32054636,0.29820198,0.35329947,1.3146967e-08,5.9470534e-10,0.20568009,-1.292165,-0.0087809265,-0.636832,6.5072476e-09,0.013835032,0.32417464,0.23969957,-0.06110604,0.38365725,-0.66739005,4.4073163e-09,1.0499458,1.05,0.97660345,0.9940974,1.0217052,1.010663,0.9691815,0.95,0.9767844,1.0182753,1.0234548,1.0147326,1.02,1.0499995,1.0383177,1.0450542,1.0474842,1.0499996,1.0405449,1.0448979,1.0499998,1.049999,1.0499998,1.0097136,-11.136791,-11.411566,-6.029896,-12.54801,-12.925701,-15.284212,-20.850918,-19.750593,-9.323887,-11.963526,-2.830241,-2.4778755,7.5891615e-10,1.9353644,11.721343,10.543175,15.338189,16.930136,9.043714,9.354843,17.59882,23.1912,10.212645,5.3667097
-0.26747614,-0.5024277,1.4489914,0.6613865,0.63062865,1.2624143,0.24876963,1.6136668,1.5619767,1.7432201,0.0,0.0,0.40637273,1.5713942,1.1787772,-0.632027,4.9643516e-09,-1.1791786,1.7558898,1.1541829,-3.9999998,-2.9999993,-6.2575893,0.0,-0.20879968,-0.12668326,0.3512546,0.14353591,0.13143414,1.2477661,-0.37071404,0.28643632,0.29975536,0.3625731,5.713582e-09,2.6637614e-09,0.15193099,-1.3231573,0.0660102,-0.61348945,0.0,-0.019546833,0.30006218,0.2494022,-0.11475492,0.38503912,-0.64617383,0.0,1.0335344,1.0338788,0.9661665,0.9817372,1.0116367,1.005374,0.9670343,0.9500232,0.9722127,1.0137324,1.0228845,1.0128595,1.02,1.0499991,1.036855,1.0446956,1.0475973,1.0499997,1.0408317,1.044827,1.0499998,1.0499997,1.0499998,1.0058728,-10.730024,-10.812414,-5.672415,-11.825304,-12.394009,-14.408674,-20.90977,-19.580648,-8.838276,-11.309791,-2.4629333,-2.256452,4.6582223e-09,2.4747508,11.67106,10.550616,15.345004,16.937664,8.935702,9.352401,17.585375,23.226683,10.241894,5.4442797
